DATE,OPEN,HIGH,CLOSE,LOW,SHARES_TRADED
2020-12-15,13547.2,13589.65,13567.85,13447.05,497600393.0
2020-12-16,13663.1,13692.35,13682.7,13606.45,462151091.0
2020-12-17,13713.55,13773.25,13740.7,13673.55,416008520.0
2020-12-18,13764.4,13772.85,13760.55,13658.6,519393189.0
2020-12-21,13741.9,13777.5,13328.4,13131.45,687255400.0
2020-12-22,13373.65,13492.05,13466.3,13192.9,696197300.0
2020-12-23,13473.5,13619.45,13601.1,13432.2,458651819.0
2020-12-24,13672.15,13771.75,13749.25,13626.9,471367730.0
2020-12-28,13815.15,13885.3,13873.2,13811.55,403634030.0
2020-12-29,13910.35,13967.6,13932.6,13859.9,439593961.0
2020-12-30,13980.9,13997.0,13981.95,13864.95,380681073.0
2020-12-31,13970.0,14024.85,13981.75,13936.45,452410109.0
2021-01-01,13996.1,14049.85,14018.5,13991.35,258090905.0
2021-01-04,14104.35,14147.95,14132.9,13953.75,494999295.0
2021-01-05,14075.15,14215.6,14199.5,14048.15,492475349.0
2021-01-06,14240.95,14244.15,14146.25,14039.9,632323316.0
2021-01-07,14253.75,14256.25,14137.35,14123.1,559173512.0
2021-01-08,14258.4,14367.3,14347.25,14221.65,613472067.0
2021-01-11,14474.05,14498.2,14484.75,14383.1,672878543.0
2021-01-12,14473.8,14590.65,14563.45,14432.85,929566952.0
2021-01-13,14639.8,14653.35,14564.85,14435.7,873956688.0
2021-01-14,14550.05,14617.8,14595.6,14471.5,620194977.0
2021-01-15,14594.35,14617.45,14433.7,14357.85,789557216.0
2021-01-18,14453.3,14459.15,14281.3,14222.8,762043554.0
2021-01-19,14371.65,14546.05,14521.15,14350.85,546108304.0
2021-01-20,14538.3,14666.45,14644.7,14517.55,623069963.0
2021-01-21,14730.95,14753.55,14590.35,14517.25,704646957.0
2021-01-22,14583.4,14619.9,14371.9,14357.75,776750347.0
2021-01-25,14477.8,14491.1,14238.9,14218.6,618631493.0
2021-01-27,14237.95,14237.95,13967.5,13929.3,660711117.0
2021-01-28,13810.4,13898.25,13817.55,13713.25,637871621.0
2021-01-29,13946.6,13966.85,13634.6,13596.75,753206122.0
2021-02-01,13758.6,14336.35,14281.2,13661.75,870529495.0
2021-02-02,14481.1,14731.7,14647.85,14469.15,914965225.0
2021-02-03,14754.9,14868.85,14789.95,14574.15,869477087.0
2021-02-04,14789.05,14913.7,14895.65,14714.75,884686415.0
2021-02-05,14952.6,15014.65,14924.25,14864.75,935629058.0
2021-02-08,15064.3,15159.9,15115.8,15041.05,671242694.0
2021-02-09,15164.15,15257.1,15109.3,15064.3,713279133.0
2021-02-10,15119.05,15168.25,15106.5,14977.2,624791133.0
2021-02-11,15073.25,15188.5,15173.3,15065.4,500122414.0
2021-02-12,15186.2,15243.5,15163.3,15081.0,571808807.0
2021-02-15,15270.3,15340.15,15314.7,15243.4,455959720.0
2021-02-16,15371.45,15431.75,15313.45,15242.2,648545320.0
2021-02-17,15279.9,15314.3,15208.9,15170.75,504767226.0
2021-02-18,15238.7,15250.75,15118.95,15078.05,770629541.0
2021-02-19,15074.8,15144.05,14981.75,14898.2,712213821.0
2021-02-22,14999.05,15010.1,14675.7,14635.05,609898454.0
2021-02-23,14782.25,14854.5,14707.8,14651.85,744092809.0
2021-02-24,14729.15,15008.8,14982.0,14723.05,403754669.0
2021-02-25,15079.85,15176.5,15097.35,15065.35,803883875.0
2021-02-26,14888.6,14919.45,14529.15,14467.75,1103644519.0
2021-03-01,14702.5,14806.8,14761.55,14638.55,507302977.0
2021-03-02,14865.3,14959.1,14919.1,14760.8,621723916.0
2021-03-03,15064.4,15273.15,15245.6,14995.8,544205583.0
2021-03-04,15026.75,15202.35,15080.75,14980.2,534850447.0
2021-03-05,14977.95,15092.35,14938.1,14862.1,640700362.0
2021-03-08,15002.45,15111.15,14956.2,14919.9,580308065.0
2021-03-09,15049.9,15126.85,15098.4,14925.45,675271251.0
2021-03-10,15202.15,15218.45,15174.8,15100.85,404585756.0
2021-03-12,15321.15,15336.3,15030.95,14953.6,493238854.0
2021-03-15,15048.4,15048.4,14929.5,14745.85,467473367.0
2021-03-16,14996.1,15051.6,14910.45,14890.65,437651327.0
2021-03-17,14946.55,14956.55,14721.3,14696.05,479352147.0
2021-03-18,14855.5,14875.2,14557.85,14478.6,542216908.0
2021-03-19,14471.15,14788.25,14744.0,14350.1,919178208.0
2021-03-22,14736.3,14763.9,14736.4,14597.85,458997059.0
2021-03-23,14768.55,14878.6,14814.75,14707.0,474150088.0
2021-03-24,14712.45,14752.35,14549.4,14535.0,456403503.0
2021-03-25,14570.9,14575.6,14324.9,14264.4,606820996.0
2021-03-26,14506.3,14572.9,14507.3,14414.25,481000845.0
2021-03-30,14628.5,14876.3,14845.1,14617.6,594520567.0
2021-03-31,14811.85,14813.75,14690.7,14670.25,436874691.0
2021-04-01,14798.4,14883.2,14867.35,14692.45,430028476.0
2021-04-05,14837.7,14849.85,14637.8,14459.5,500476690.0
2021-04-06,14737.0,14779.1,14683.5,14573.9,474211156.0
2021-04-07,14716.45,14879.8,14819.05,14649.85,476382016.0
2021-04-08,14875.65,14984.15,14873.8,14821.1,503728173.0
2021-04-09,14882.65,14918.45,14834.85,14785.65,498347599.0
2021-04-12,14644.65,14652.5,14310.8,14248.7,638475842.0
2021-04-13,14364.9,14528.9,14504.8,14274.9,588666016.0
2021-04-15,14522.4,14597.55,14581.45,14353.2,556851211.0
2021-04-16,14599.6,14697.7,14617.85,14559.0,568568743.0
2021-04-19,14306.6,14382.3,14359.45,14191.4,503142904.0
2021-04-20,14526.7,14526.95,14296.4,14207.3,456704716.0
2021-04-22,14219.15,14424.75,14406.15,14151.4,516985252.0
2021-04-23,14326.35,14461.15,14341.35,14273.3,476613608.0
2021-04-26,14449.45,14557.5,14485.0,14421.3,448533329.0
2021-04-27,14493.8,14667.55,14653.05,14484.85,442211685.0
2021-04-28,14710.5,14890.25,14864.55,14694.95,453990807.0
2021-04-29,14979.0,15044.35,14894.9,14814.45,511466673.0
2021-04-30,14747.35,14855.45,14631.1,14601.7,594744498.0
2021-05-03,14481.05,14673.85,14634.15,14416.25,443410846.0
2021-05-04,14687.25,14723.4,14496.5,14461.5,479657079.0
2021-05-05,14604.15,14637.9,14617.85,14506.6,437261063.0
2021-05-06,14668.35,14743.9,14724.8,14611.5,445281496.0
2021-05-07,14816.85,14863.05,14823.15,14765.5,483677266.0
2021-05-10,14928.25,14966.9,14942.35,14892.5,510598577.0
2021-05-11,14789.7,14900.0,14850.75,14771.4,616204478.0
2021-05-12,14823.55,14824.05,14696.5,14649.7,620318215.0
2021-05-14,14749.4,14749.65,14677.8,14591.9,602738614.0
2021-05-17,14756.25,14938.0,14923.15,14725.35,534516176.0
2021-05-18,15067.2,15137.25,15108.1,15043.7,571923125.0
2021-05-19,15058.6,15133.4,15030.15,15008.85,563293717.0
2021-05-20,15042.6,15069.8,14906.05,14884.9,467455658.0
2021-05-21,14987.8,15190.0,15175.3,14985.85,557730470.0
2021-05-24,15211.35,15256.25,15197.7,15145.45,566722866.0
2021-05-25,15291.75,15293.85,15208.45,15163.4,417323446.0
2021-05-26,15257.05,15319.9,15301.45,15194.95,377682051.0
2021-05-27,15323.95,15384.55,15337.85,15272.5,682374351.0
2021-05-28,15421.2,15469.65,15435.65,15394.75,455582440.0
2021-05-31,15437.75,15606.35,15582.8,15374.0,435999456.0
2021-06-01,15629.65,15660.75,15574.85,15528.3,409562322.0
2021-06-02,15520.35,15597.45,15576.2,15459.85,428641666.0
2021-06-03,15655.55,15705.1,15690.35,15611.0,410240584.0
2021-06-04,15712.5,15733.6,15670.25,15622.35,414162241.0
2021-06-07,15725.1,15773.45,15751.65,15678.1,393970049.0
2021-06-08,15773.9,15778.8,15740.1,15680.0,378164658.0
2021-06-09,15766.3,15800.45,15635.35,15566.9,457855735.0
2021-06-10,15692.1,15751.25,15737.75,15648.5,298297041.0
2021-06-11,15796.45,15835.55,15799.35,15749.8,363011297.0
2021-06-14,15791.4,15823.05,15811.85,15606.5,392862037.0
2021-06-15,15866.95,15901.6,15869.25,15842.4,323262818.0
2021-06-16,15847.5,15880.85,15767.55,15742.6,340191175.0
2021-06-17,15648.3,15769.35,15691.4,15616.75,357649243.0
2021-06-18,15756.5,15761.5,15683.35,15450.9,640821642.0
2021-06-21,15525.85,15765.15,15746.5,15505.65,351530072.0
2021-06-22,15840.5,15895.75,15772.75,15752.1,322237561.0
2021-06-23,15862.8,15862.95,15686.95,15673.95,287536735.0
2021-06-24,15737.3,15821.4,15790.45,15702.7,316662241.0
2021-06-25,15839.35,15870.8,15860.35,15772.3,314614380.0
2021-06-28,15915.35,15915.65,15814.7,15792.15,255099272.0
2021-06-29,15807.5,15835.9,15748.45,15724.05,360334724.0
2021-06-30,15776.9,15839.1,15721.5,15708.75,262386323.0
2021-07-01,15755.05,15755.55,15680.0,15667.05,224921644.0
2021-07-02,15705.85,15738.35,15722.2,15635.95,254808999.0
2021-07-05,15793.4,15845.95,15834.35,15762.05,207032153.0
2021-07-06,15813.75,15914.2,15818.25,15801.0,391410742.0
2021-07-07,15819.6,15893.55,15879.65,15779.7,329308646.0
2021-07-08,15855.4,15885.75,15727.9,15682.9,307928495.0
2021-07-09,15688.25,15730.85,15689.8,15632.75,243249366.0
2021-07-12,15766.8,15789.2,15692.6,15644.75,216272488.0
2021-07-13,15794.0,15820.8,15812.35,15744.6,246676549.0
2021-07-14,15808.7,15877.35,15853.95,15764.2,239924352.0
2021-07-15,15872.15,15952.35,15924.2,15855.0,284851049.0
2021-07-16,15958.35,15962.25,15923.4,15882.6,276298105.0
2021-07-19,15754.5,15836.9,15752.4,15707.5,242131813.0
2021-07-20,15703.95,15728.45,15632.1,15578.55,274284165.0
2021-07-22,15736.6,15834.8,15824.05,15726.4,265250867.0
2021-07-23,15856.8,15899.8,15856.05,15768.4,294098244.0
2021-07-26,15849.3,15893.35,15824.45,15797.0,267076679.0
2021-07-27,15860.5,15881.55,15746.45,15701.0,311012065.0
2021-07-28,15761.55,15767.5,15709.4,15513.45,318601589.0
2021-07-29,15762.7,15817.35,15778.45,15737.8,401584915.0
2021-07-30,15800.6,15862.8,15763.05,15744.85,400021237.0
2021-08-02,15874.9,15892.9,15885.15,15834.65,244847433.0
2021-08-03,15951.55,16146.9,16130.75,15914.35,341289658.0
2021-08-04,16195.25,16290.2,16258.8,16176.15,427337644.0
2021-08-05,16288.95,16349.45,16294.6,16210.3,418174517.0
2021-08-06,16304.4,16336.75,16238.2,16223.3,320087281.0
2021-08-09,16281.35,16320.75,16258.25,16179.05,240452917.0
2021-08-10,16274.8,16359.25,16280.1,16202.25,287989486.0
2021-08-11,16327.3,16338.75,16282.25,16162.55,277895886.0
2021-08-12,16303.65,16375.5,16364.4,16286.9,280181324.0
2021-08-13,16385.7,16543.6,16529.1,16376.3,321866286.0
2021-08-16,16518.4,16589.4,16563.05,16480.75,254049330.0
2021-08-17,16545.25,16628.55,16614.6,16495.4,297388470.0
2021-08-18,16691.95,16701.85,16568.85,16535.85,251796822.0
2021-08-20,16382.5,16509.55,16450.5,16376.05,350819323.0
2021-08-23,16592.25,16592.5,16496.45,16395.7,275597782.0
2021-08-24,16561.4,16647.1,16624.6,16495.3,275362819.0
2021-08-25,16654.0,16712.45,16634.65,16617.5,265920141.0
2021-08-26,16627.95,16683.7,16636.9,16603.4,253530997.0
2021-08-27,16642.55,16722.05,16705.2,16565.6,217405743.0
2021-08-30,16775.85,16951.5,16931.05,16764.85,283483108.0
2021-08-31,16947.5,17153.5,17132.2,16915.85,464390247.0
2021-09-01,17185.6,17225.75,17076.25,17055.05,301894634.0
2021-09-02,17095.4,17245.5,17234.15,17059.7,242377518.0
2021-09-03,17262.45,17340.1,17323.6,17212.2,261373795.0
2021-09-06,17399.35,17429.55,17377.8,17345.55,228045532.0
2021-09-07,17401.55,17436.5,17362.1,17287.0,243417811.0
2021-09-08,17375.75,17383.4,17353.5,17254.2,252652423.0
2021-09-09,17312.85,17379.65,17369.25,17302.7,241509352.0
2021-09-13,17363.55,17378.35,17355.3,17269.15,241053924.0
2021-09-14,17420.35,17438.55,17380.0,17367.05,230354386.0
2021-09-15,17387.65,17532.7,17519.45,17386.9,388191629.0
2021-09-16,17539.2,17644.6,17629.5,17510.45,503310763.0
2021-09-17,17709.65,17792.95,17585.15,17537.65,508285916.0
2021-09-20,17443.85,17622.75,17396.9,17361.8,339102046.0
2021-09-21,17450.5,17578.35,17562.0,17326.1,363578479.0
2021-09-22,17580.9,17610.45,17546.65,17524.0,295191136.0
2021-09-23,17670.85,17843.9,17822.95,17646.55,320514486.0
2021-09-24,17897.45,17947.65,17853.2,17819.4,360130853.0
2021-09-27,17932.2,17943.5,17855.1,17802.9,295714657.0
2021-09-28,17906.45,17912.85,17748.6,17576.1,397997281.0
2021-09-29,17657.95,17781.75,17711.3,17608.15,562237732.0
2021-09-30,17718.9,17742.15,17618.15,17585.35,378592721.0
2021-10-01,17531.9,17557.15,17532.05,17452.9,305763919.0
2021-10-04,17615.55,17750.9,17691.25,17581.35,295761839.0
2021-10-05,17661.35,17833.45,17822.3,17640.9,427000191.0
2021-10-06,17861.5,17884.6,17646.0,17613.15,395833550.0
2021-10-07,17810.55,17857.55,17790.35,17763.8,419890959.0
2021-10-08,17886.85,17941.85,17895.2,17840.35,324066351.0
2021-10-11,17867.55,18041.95,17945.95,17839.1,375756457.0
2021-10-12,17915.8,18008.65,17991.95,17864.95,355568313.0
2021-10-13,18097.85,18197.8,18161.75,18050.75,506679748.0
2021-10-14,18272.85,18350.75,18338.55,18248.7,538714440.0
2021-10-18,18500.1,18543.15,18477.05,18445.3,469883515.0
2021-10-19,18602.35,18604.45,18418.75,18377.7,368230309.0
2021-10-20,18439.9,18458.3,18266.6,18209.35,371276478.0
2021-10-21,18382.7,18384.2,18178.1,18048.0,365902008.0
2021-10-22,18230.7,18314.25,18114.9,18034.35,324748084.0
2021-10-25,18229.5,18241.4,18125.4,17968.5,418703647.0
2021-10-26,18154.5,18310.45,18268.4,18099.3,341377869.0
2021-10-27,18295.85,18342.05,18210.95,18167.9,335248487.0
2021-10-28,18187.65,18190.7,17857.25,17799.45,374205784.0
2021-10-29,17833.05,17915.85,17671.65,17613.1,336466864.0
2021-11-01,17783.15,17954.1,17929.65,17697.1,281190130.0
2021-11-02,17970.9,18012.25,17888.95,17847.6,296441997.0
2021-11-03,17947.95,17988.75,17829.2,17757.95,330995982.0
2021-11-04,17935.05,17947.55,17916.8,17900.6,48520856.0
2021-11-08,18040.2,18087.8,18068.55,17836.1,338919483.0
2021-11-09,18084.35,18112.6,18044.25,17983.05,270197527.0
2021-11-10,17973.45,18061.25,18017.2,17915.0,261446523.0
2021-11-11,17967.45,17971.35,17873.6,17798.2,232121151.0
2021-11-12,17977.6,18123.0,18102.75,17905.9,249111898.0
2021-11-15,18140.95,18210.15,18109.45,18071.3,280428633.0
2021-11-16,18127.05,18132.65,17999.2,17958.8,267431829.0
2021-11-17,17939.35,18022.65,17898.65,17879.25,295715938.0
2021-11-18,17890.55,17945.6,17764.8,17688.5,278425148.0
2021-11-22,17796.25,17805.25,17416.55,17280.45,356400425.0
2021-11-23,17281.75,17553.7,17503.35,17216.1,308843255.0
2021-11-24,17550.05,17600.6,17415.05,17354.0,298052158.0
2021-11-25,17417.3,17564.35,17536.25,17351.7,255947032.0
2021-11-26,17338.75,17355.4,17026.45,16985.7,356330009.0
2021-11-29,17055.8,17160.7,17053.95,16782.4,348888750.0
2021-11-30,17051.15,17324.65,16983.2,16931.4,497999836.0
2021-12-01,17104.4,17213.05,17166.9,17064.25,295542125.0
2021-12-02,17183.2,17420.35,17401.65,17149.3,279867500.0
2021-12-03,17424.9,17489.8,17196.7,17180.8,292526485.0
2021-12-06,17209.05,17216.75,16912.25,16891.7,231716681.0
2021-12-07,17044.1,17251.65,17176.7,16987.75,254144221.0
2021-12-08,17315.25,17484.6,17469.75,17308.95,257791948.0
2021-12-09,17524.4,17543.25,17516.85,17379.6,237170272.0
2021-12-10,17476.05,17534.35,17511.3,17405.25,204467484.0
2021-12-13,17619.1,17639.5,17368.25,17355.95,256560534.0
2021-12-14,17283.2,17376.2,17324.9,17225.8,270965586.0
2021-12-15,17323.65,17351.2,17221.4,17192.2,214972109.0
2021-12-16,17373.0,17379.35,17248.4,17184.95,219496063.0
2021-12-17,17276.0,17298.15,16985.2,16966.45,354591366.0
2021-12-20,16824.25,16840.1,16614.2,16410.2,330614079.0
2021-12-21,16773.15,16936.4,16770.85,16688.25,241030834.0
2021-12-22,16865.55,16971.0,16955.45,16819.5,207946105.0
2021-12-23,17066.8,17118.65,17072.6,17015.55,196965302.0
2021-12-24,17149.5,17155.6,17003.75,16909.6,182564833.0
2021-12-27,16937.75,17112.05,17086.25,16833.2,144777457.0
2021-12-28,17177.6,17250.25,17233.25,17161.15,176026100.0
2021-12-29,17220.1,17285.95,17213.6,17176.65,161679423.0
2021-12-30,17201.45,17264.05,17203.95,17146.35,320831676.0
2021-12-31,17244.5,17400.8,17354.05,17238.5,167025720.0
2022-01-03,17387.15,17646.65,17625.7,17383.3,200456430.0
2022-01-04,17681.4,17827.6,17805.25,17593.55,247437472.0
2022-01-05,17820.1,17944.7,17925.25,17748.85,251460038.0
2022-01-06,17768.5,17797.95,17745.9,17655.55,236454824.0
2022-01-07,17797.6,17905.0,17812.7,17704.55,239338015.0
2022-01-10,17913.3,18017.45,18003.3,17879.15,232418075.0
2022-01-11,17997.75,18081.25,18055.75,17964.4,220238796.0
2022-01-12,18170.4,18227.95,18212.35,18128.8,244974287.0
2022-01-13,18257.0,18272.25,18257.8,18163.8,303700545.0
2022-01-14,18185.0,18286.95,18255.75,18119.65,229451608.0
2022-01-17,18235.65,18321.55,18308.1,18228.75,266702919.0
2022-01-18,18337.2,18350.95,18113.05,18085.9,227507319.0
2022-01-19,18129.2,18129.2,17938.4,17884.9,276662654.0
2022-01-20,17921.0,17943.7,17757.0,17648.45,258094246.0
2022-01-21,17613.7,17707.6,17617.15,17485.85,277645373.0
2022-01-24,17575.15,17599.4,17149.1,16997.85,323847388.0
2022-01-25,17001.55,17309.15,17277.95,16836.8,326515896.0
2022-01-27,17062.0,17182.5,17110.15,16866.75,395596577.0
2022-01-28,17208.3,17373.5,17101.95,17077.1,355284285.0
2022-01-31,17301.05,17410.0,17339.85,17264.15,321660346.0
2022-02-01,17529.45,17622.4,17576.85,17244.55,386391485.0
2022-02-02,17706.2,17794.6,17780.0,17674.8,271205907.0
2022-02-03,17767.75,17781.15,17560.2,17511.15,226614989.0
2022-02-04,17590.2,17617.8,17516.3,17462.55,261434170.0
2022-02-07,17456.3,17536.75,17213.6,17119.4,265037933.0
2022-02-08,17279.85,17306.45,17266.75,17043.65,268526210.0
2022-02-09,17370.1,17477.15,17463.8,17339.0,236350514.0
2022-02-10,17554.1,17639.45,17605.85,17427.15,273606440.0
2022-02-11,17451.0,17454.75,17374.75,17303.0,253141660.0
2022-02-14,17076.15,17099.5,16842.8,16809.65,305510740.0
2022-02-15,16933.25,17375.0,17352.45,16839.25,298658142.0
2022-02-16,17408.45,17490.6,17322.2,17257.7,244549223.0
2022-02-17,17396.55,17442.9,17304.6,17235.85,232136131.0
2022-02-18,17236.05,17380.8,17276.3,17219.2,189620888.0
2022-02-21,17192.25,17351.05,17206.65,17070.7,215183301.0
2022-02-22,16847.95,17148.55,17092.2,16843.8,300131995.0
2022-02-23,17194.5,17220.7,17063.25,17027.85,200229631.0
2022-02-24,16548.9,16705.25,16247.95,16203.25,457967874.0
2022-02-25,16515.65,16748.8,16658.4,16478.3,329780732.0
2022-02-28,16481.6,16815.9,16793.9,16356.3,404214666.0
2022-03-02,16593.1,16678.5,16605.95,16478.65,517723542.0
2022-03-03,16723.2,16768.95,16498.05,16442.95,442068263.0
2022-03-04,16339.45,16456.0,16245.35,16133.8,456143040.0
2022-03-07,15867.95,15944.6,15863.15,15711.45,585403660.0
2022-03-08,15747.75,16028.75,16013.45,15671.45,543600673.0
2022-03-09,16078.0,16418.05,16345.35,15990.0,462231428.0
2022-03-10,16757.1,16757.3,16594.9,16447.9,486445481.0
2022-03-11,16528.8,16694.4,16630.45,16470.9,343717045.0
2022-03-14,16633.7,16887.95,16871.3,16606.5,314669685.0
2022-03-15,16900.65,16927.75,16663.0,16555.0,381631902.0
2022-03-16,16876.65,16987.9,16975.35,16837.85,259973396.0
2022-03-17,17202.9,17344.6,17287.05,17175.75,448335248.0
2022-03-21,17329.5,17353.35,17117.6,17096.4,285451208.0
2022-03-22,17120.4,17334.4,17315.5,17006.3,338263468.0
2022-03-23,17405.05,17442.4,17245.65,17199.6,292120348.0
2022-03-24,17094.95,17291.75,17222.75,17091.15,290280124.0
2022-03-25,17289.0,17294.9,17153.0,17076.55,237115741.0
2022-03-28,17181.85,17235.1,17222.0,17003.9,253240837.0
2022-03-29,17297.2,17343.65,17325.3,17235.7,235149625.0
2022-03-30,17468.15,17522.5,17498.25,17387.2,505031841.0
2022-03-31,17519.2,17559.8,17464.75,17435.2,281111679.0
2022-04-01,17436.9,17703.7,17670.45,17422.7,291773447.0
2022-04-04,17809.1,18114.65,18053.4,17791.4,345526502.0
2022-04-05,18080.6,18095.45,17957.4,17921.55,283453612.0
2022-04-06,17842.75,17901.0,17807.65,17779.85,328824420.0
2022-04-07,17723.3,17787.5,17639.55,17623.7,308840215.0
2022-04-08,17698.15,17842.75,17784.35,17600.55,274447433.0
2022-04-11,17740.9,17779.05,17674.95,17650.95,251701846.0
2022-04-12,17584.85,17595.3,17530.3,17442.35,266029060.0
2022-04-13,17599.9,17663.65,17475.65,17457.4,245061941.0
2022-04-18,17183.45,17237.75,17173.65,17067.85,376130248.0
2022-04-19,17258.95,17275.65,16958.65,16824.7,401399563.0
2022-04-20,17045.25,17186.9,17136.55,16978.95,286069736.0
2022-04-21,17234.6,17414.7,17392.6,17215.5,285200022.0
2022-04-22,17242.75,17315.3,17171.95,17149.2,262739740.0
2022-04-25,17009.05,17054.3,16953.95,16888.7,275685925.0
2022-04-26,17121.3,17223.85,17200.8,17064.45,261065753.0
2022-04-27,17073.35,17110.7,17038.4,16958.45,265140480.0
2022-04-28,17189.5,17322.5,17245.05,17071.05,312914417.0
2022-04-29,17329.25,17377.65,17102.55,17053.25,336243642.0
2022-05-02,16924.45,17092.25,17069.1,16917.25,278155513.0
2022-05-04,17096.6,17132.85,16677.6,16623.95,310632799.0
2022-05-05,16854.75,16945.7,16682.65,16651.85,265793403.0
2022-05-06,16415.55,16484.2,16411.25,16340.9,300527719.0
2022-05-09,16227.7,16403.7,16301.85,16142.1,288402950.0
2022-05-10,16248.9,16404.55,16240.05,16197.3,283061200.0
2022-05-11,16270.05,16318.75,16167.1,15992.6,284294438.0
2022-05-12,16021.1,16041.95,15808.0,15735.75,314921678.0
2022-05-13,15977.0,16083.6,15782.15,15740.85,369135540.0
2022-05-16,15845.1,15977.95,15842.3,15739.65,217646558.0
2022-05-17,15912.6,16284.25,16259.3,15900.8,295687774.0
2022-05-18,16318.15,16399.8,16240.3,16211.2,290441105.0
2022-05-19,15917.4,15984.75,15809.4,15775.2,313876082.0
2022-05-20,16043.8,16283.05,16266.15,16003.85,252402013.0
2022-05-23,16290.95,16414.7,16214.7,16185.75,293829853.0
2022-05-24,16225.55,16262.8,16125.15,16078.6,249778296.0
2022-05-25,16196.35,16223.35,16025.8,16006.95,243342347.0
2022-05-26,16105.0,16204.45,16170.15,15903.7,314305739.0
2022-05-27,16296.6,16370.6,16352.45,16221.95,274064956.0
2022-05-30,16527.9,16695.5,16661.4,16506.15,251400757.0
2022-05-31,16578.45,16690.75,16584.55,16521.9,651613610.0
2022-06-01,16594.4,16649.2,16522.75,16438.85,249619038.0
2022-06-02,16481.65,16646.4,16628.0,16443.05,235958283.0
2022-06-03,16761.65,16793.85,16584.3,16567.9,245514871.0
2022-06-06,16530.7,16610.95,16569.55,16444.55,233589132.0
2022-06-07,16469.6,16487.25,16416.35,16347.1,233814633.0
2022-06-08,16474.95,16514.3,16356.25,16293.35,243481044.0
2022-06-09,16263.85,16492.8,16478.1,16243.85,204954394.0
2022-06-10,16283.95,16324.7,16201.8,16172.6,189680523.0
2022-06-13,15877.55,15886.15,15774.4,15684.0,225534385.0
2022-06-14,15674.25,15858.0,15732.1,15659.45,225425862.0
2022-06-15,15729.25,15783.65,15692.15,15678.9,183011236.0
2022-06-16,15832.25,15863.15,15360.6,15335.1,264735957.0
2022-06-17,15272.65,15400.4,15293.5,15183.4,342629997.0
2022-06-20,15334.5,15382.5,15350.15,15191.1,260022438.0
2022-06-21,15455.95,15707.25,15638.8,15419.85,262794687.0
2022-06-22,15545.65,15565.4,15413.3,15385.95,220889589.0
2022-06-23,15451.55,15628.45,15556.65,15367.5,259171810.0
2022-06-24,15657.4,15749.25,15699.25,15619.45,219599372.0
2022-06-27,15926.2,15927.45,15832.05,15815.5,210932505.0
2022-06-28,15757.45,15892.1,15850.2,15710.15,251865155.0
2022-06-29,15701.7,15861.6,15799.1,15687.8,444949551.0
2022-06-30,15774.5,15890.0,15780.25,15728.85,306027777.0
2022-07-01,15703.7,15793.95,15752.05,15511.05,364090131.0
2022-07-04,15710.5,15852.35,15835.35,15661.8,304328467.0
2022-07-05,15909.15,16025.75,15810.85,15785.45,254164463.0
2022-07-06,15818.2,16011.35,15989.8,15800.9,288375300.0
2022-07-07,16113.75,16150.5,16132.9,16045.95,264615218.0
2022-07-08,16273.65,16275.5,16220.6,16157.9,281102369.0
2022-07-11,16136.15,16248.55,16216.0,16115.5,255915072.0
2022-07-12,16126.2,16158.75,16058.3,16031.15,208648707.0
2022-07-13,16128.2,16140.0,15966.65,15950.15,233264100.0
2022-07-14,16018.85,16070.85,15938.65,15858.2,228603433.0
2022-07-15,16010.8,16066.95,16049.2,15927.3,205768079.0
2022-07-18,16151.4,16287.95,16278.5,16142.2,227744850.0
2022-07-19,16187.05,16359.5,16340.55,16187.05,222630928.0
2022-07-20,16562.8,16588.0,16520.85,16490.95,284359582.0
2022-07-21,16523.55,16626.95,16605.25,16483.9,243625339.0
2022-07-22,16661.25,16752.25,16719.45,16610.9,190906776.0
2022-07-25,16662.55,16706.05,16631.0,16564.25,211392171.0
2022-07-26,16632.9,16636.1,16483.85,16463.3,208208122.0
2022-07-27,16475.35,16653.45,16641.8,16438.75,185210970.0
2022-07-28,16774.85,16947.65,16929.6,16746.25,376256315.0
2022-07-29,17079.5,17172.8,17158.25,17018.15,436059722.0
2022-08-01,17243.2,17356.25,17340.05,17154.8,381532671.0
2022-08-02,17310.15,17390.15,17345.45,17215.85,333639093.0
2022-08-03,17349.25,17407.5,17388.15,17225.85,285414666.0
2022-08-04,17463.1,17490.7,17382.0,17161.25,324981426.0
2022-08-05,17423.65,17474.4,17397.5,17348.75,355310802.0
2022-08-08,17401.5,17548.8,17525.1,17359.75,256994113.0
2022-08-10,17566.1,17566.1,17534.75,17442.8,312716544.0
2022-08-11,17711.65,17719.3,17659.0,17631.95,311247237.0
2022-08-12,17659.65,17724.65,17698.15,17597.85,303872483.0
2022-08-16,17797.2,17839.1,17825.25,17764.05,278042725.0
2022-08-17,17868.15,17965.95,17944.25,17833.35,262768582.0
2022-08-18,17898.65,17968.45,17956.5,17852.05,263914197.0
2022-08-19,17966.55,17992.2,17758.45,17710.75,295627263.0
2022-08-22,17682.9,17690.05,17490.7,17467.35,287559133.0
2022-08-23,17357.35,17625.55,17577.5,17345.2,285616338.0
2022-08-24,17525.45,17623.65,17604.95,17499.25,261953239.0
2022-08-25,17679.0,17726.5,17522.45,17487.45,230181848.0
2022-08-26,17619.3,17685.85,17558.9,17519.35,266636238.0
2022-08-29,17188.65,17380.15,17312.9,17166.2,244854637.0
